Alignment_name	Taxon_name	Sequence_length	Undetermined_characters	Missing_percent	A	C	D	E	F	G	H	I	K	L	M	N	P	Q	R	S	T	V	W	Y	B	J	Z	X	.	*	-	?
alignment.nex	CGIG	44896	11067	24.65	2135	735	1881	2030	1628	2032	865	2137	2329	3526	904	1385	1406	1252	1745	1967	1727	2464	453	1228	0	0	0	0	0	0	11067	0
alignment.nex	CGRA	44896	33731	75.131	683	248	594	742	537	711	306	708	817	1104	280	448	440	401	589	682	555	808	121	391	0	0	0	0	0	0	33731	0
alignment.nex	CHON	44896	26796	59.685	1154	376	1077	1172	886	1068	458	1247	1331	1812	474	737	735	628	881	1065	844	1259	244	652	0	0	0	0	0	0	26796	0
alignment.nex	CINT	44896	6111	13.611	2447	860	2064	2314	1878	2273	1056	2456	2716	4051	1014	1628	1565	1352	2007	2437	1903	2818	548	1398	0	0	0	0	0	0	6111	0
alignment.nex	CMAC	44896	5698	12.692	2501	904	2085	2373	1975	2263	957	2438	2658	4169	1015	1642	1586	1444	1955	2573	1893	2822	499	1446	0	0	0	0	0	0	5698	0
alignment.nex	CSOW	44896	7043	15.687	2567	847	2122	2262	1867	2279	984	2335	2499	4024	917	1434	1522	1341	2087	2357	1695	2852	502	1360	0	0	0	0	0	0	7043	0
alignment.nex	CSUB	44896	8761	19.514	2256	900	1893	2013	1815	2086	936	2404	2385	3920	946	1546	1483	1357	1823	2367	1776	2445	468	1316	0	0	0	0	0	0	8761	0
alignment.nex	CTEL	44896	6527	14.538	2597	824	2173	2295	1887	2302	1026	2317	2518	4063	1048	1462	1598	1424	2069	2264	1856	2756	533	1357	0	0	0	0	0	0	6527	0
alignment.nex	CVAR	44896	13197	29.395	2157	673	1722	1960	1478	1921	846	1863	2123	3426	851	1114	1316	1202	1695	1937	1580	2294	414	1127	0	0	0	0	0	0	13197	0
alignment.nex	DGYM	44896	24323	54.176	1391	441	1179	1226	929	1205	578	1266	1282	2258	464	731	858	781	1188	1325	1060	1456	250	705	0	0	0	0	0	0	24323	0
alignment.nex	DLON	44896	10592	23.592	2332	767	1920	1960	1657	1932	938	2188	1989	3845	767	1356	1357	1223	1976	2320	1733	2346	467	1231	0	0	0	0	0	0	10592	0
alignment.nex	DMEL	44896	5083	11.322	2807	839	2155	2395	1887	2352	1048	2496	2493	4266	933	1633	1615	1507	2286	2270	1950	2839	530	1512	0	0	0	0	0	0	5083	0
alignment.nex	DPUL	44896	7738	17.235	2491	793	2003	2284	1804	2208	962	2395	2371	4016	926	1421	1526	1377	2035	2290	1846	2559	512	1339	0	0	0	0	0	0	7738	0
alignment.nex	DUME	44896	14888	33.161	1915	673	1614	1818	1387	1702	816	2008	2141	3095	787	1233	1204	1129	1565	1779	1512	2109	411	1110	0	0	0	0	0	0	14888	0
alignment.nex	ECAV	44896	21915	48.813	1520	486	1277	1503	1061	1410	604	1474	1643	2356	572	924	934	817	1114	1350	1164	1684	297	791	0	0	0	0	0	0	21915	0
alignment.nex	EDUN	44896	22154	49.345	1480	488	1309	1447	1023	1385	547	1454	1694	2231	645	907	908	858	1133	1351	1140	1684	243	815	0	0	0	0	0	0	22154	0
alignment.nex	EMAC	44896	28390	63.235	1024	372	924	1005	724	959	419	1082	1218	1688	449	747	662	586	881	1053	842	1107	207	557	0	0	0	0	0	0	28390	0
alignment.nex	GGAL	44896	9975	22.218	2402	767	1843	2179	1667	2139	888	2095	2186	3814	889	1240	1520	1296	1999	2049	1624	2551	489	1284	0	0	0	0	0	0	9975	0
alignment.nex	HMIA	44896	7572	16.866	2358	868	2001	2073	1924	2071	987	2506	2384	4104	856	1631	1515	1312	1985	2619	1731	2564	511	1324	0	0	0	0	0	0	7572	0
alignment.nex	HPSI	44896	8443	18.806	2326	785	2089	2192	1742	2142	997	2240	2443	3783	998	1458	1484	1261	1966	2152	1819	2708	510	1358	0	0	0	0	0	0	8443	0
alignment.nex	HROB	44896	6891	15.349	2278	852	2132	2226	1932	2138	977	2593	2734	4021	957	1659	1512	1328	1892	2389	1793	2684	503	1405	0	0	0	0	0	0	6891	0
alignment.nex	HSAP	44896	5094	11.346	2724	849	2071	2523	1887	2402	1007	2374	2497	4434	989	1424	1732	1535	2273	2294	1892	2866	552	1477	0	0	0	0	0	0	5094	0
alignment.nex	HSPI	44896	5856	13.043	2703	837	2153	2354	1857	2302	1046	2406	2603	4120	1033	1446	1561	1441	2082	2291	1932	2868	558	1447	0	0	0	0	0	0	5856	0
alignment.nex	IPUL	44896	5869	13.072	2667	915	2139	2252	1931	2288	1011	2393	2420	4183	986	1539	1621	1395	2087	2556	1910	2841	503	1390	0	0	0	0	0	0	5869	0
alignment.nex	ISCA	44896	13615	30.326	2250	712	1704	1816	1502	1830	891	1534	1860	3519	737	1136	1332	1071	1869	1888	1543	2498	433	1156	0	0	0	0	0	0	13615	0
alignment.nex	LANN	44896	28990	64.571	1012	311	912	1078	703	942	394	962	1241	1604	442	630	646	567	936	873	798	1140	187	528	0	0	0	0	0	0	28990	0
alignment.nex	LCLA	44896	19812	44.129	1603	504	1439	1630	1148	1483	634	1635	1858	2505	662	1028	1019	933	1333	1439	1226	1797	319	889	0	0	0	0	0	0	19812	0
alignment.nex	LCOM	44896	6160	13.721	2848	883	2159	2255	1853	2416	1108	2039	2194	4136	1061	1327	1615	1466	2265	2327	1924	3081	527	1252	0	0	0	0	0	0	6160	0
alignment.nex	LGIG	44896	6517	14.516	2360	806	2153	2353	1864	2249	996	2653	2746	4004	943	1607	1564	1359	1891	2253	1930	2664	517	1467	0	0	0	0	0	0	6517	0
alignment.nex	LLON	44896	6352	14.148	2505	816	2225	2338	1871	2310	1041	2455	2683	4008	1048	1503	1581	1354	2032	2180	1888	2758	519	1429	0	0	0	0	0	0	6352	0
alignment.nex	LPEC	44896	29012	64.62	1074	326	941	1066	695	960	402	849	1160	1614	434	556	687	656	999	842	741	1185	152	545	0	0	0	0	0	0	29012	0
alignment.nex	LRUG	44896	12939	28.82	2046	655	1830	2060	1531	1862	848	1967	2247	3322	817	1186	1327	1163	1760	1799	1598	2326	430	1183	0	0	0	0	0	0	12939	0
alignment.nex	LSQU	44896	7708	17.169	2914	789	2043	2100	1866	2222	958	2234	2158	3984	866	1381	1639	1291	2200	2266	1729	2736	527	1285	0	0	0	0	0	0	7708	0
alignment.nex	MACR	44896	14503	32.304	1878	680	1678	1761	1576	1768	844	2105	2069	3282	713	1316	1218	1079	1481	1924	1496	2017	416	1092	0	0	0	0	0	0	14503	0
alignment.nex	MBRE	44896	10976	24.448	2975	653	1941	1973	1461	2108	967	1807	1793	3624	873	1201	1457	1347	2071	1903	1697	2514	433	1122	0	0	0	0	0	0	10976	0
alignment.nex	MEGA	44896	33056	73.628	790	279	651	759	607	671	292	760	738	1300	283	450	487	421	710	751	530	821	141	399	0	0	0	0	0	0	33056	0
alignment.nex	MLEI	44896	15955	35.538	1797	650	1627	1698	1326	1726	731	1879	1992	3023	751	1241	1194	1017	1478	1813	1424	2086	367	1121	0	0	0	0	0	0	15955	0
alignment.nex	MLIG	44896	6912	15.396	3316	943	2061	2080	1665	2333	1004	1620	1796	4592	829	1207	1726	1488	2722	2350	1656	2862	528	1206	0	0	0	0	0	0	6912	0
alignment.nex	MMEM	44896	5541	12.342	2625	864	2257	2295	1838	2344	1024	2522	2740	4020	1079	1571	1568	1393	1961	2405	2049	2773	528	1499	0	0	0	0	0	0	5541	0
alignment.nex	MSTI	44896	6186	13.779	2309	925	2195	2144	1915	2261	962	2570	2571	4160	971	1614	1543	1315	2019	2634	1911	2768	522	1401	0	0	0	0	0	0	6186	0
alignment.nex	NANO	44896	5861	13.055	2569	834	2170	2387	1872	2337	1054	2446	2663	4028	1047	1479	1621	1441	2072	2193	1994	2840	515	1473	0	0	0	0	0	0	5861	0
alignment.nex	NVEC	44896	7282	16.22	2494	802	2066	2262	1818	2258	974	2329	2572	3917	970	1466	1587	1382	1908	2271	1819	2823	510	1386	0	0	0	0	0	0	7282	0
alignment.nex	NWES	44896	5543	12.346	2553	859	2198	2256	1766	2407	1026	2521	2248	4319	870	1521	1625	1302	2405	2550	1959	2945	554	1469	0	0	0	0	0	0	5543	0
alignment.nex	OCAR	44896	6639	14.788	2694	838	2100	2292	1855	2302	1016	2218	2487	4045	921	1350	1573	1349	2168	2435	1828	2916	528	1342	0	0	0	0	0	0	6639	0
alignment.nex	PBAC	44896	20742	46.2	1548	569	1310	1498	1131	1495	623	1502	1526	2489	594	926	1021	789	1346	1538	1271	1750	323	905	0	0	0	0	0	0	20742	0
alignment.nex	PBAH	44896	12897	28.726	2056	652	1811	2080	1504	1848	836	2093	2306	3225	878	1245	1307	1147	1712	1819	1552	2338	416	1174	0	0	0	0	0	0	12897	0
alignment.nex	PCAP	44896	25241	56.221	1230	398	1146	1308	904	1168	511	1367	1506	1934	513	788	772	745	1022	1149	935	1348	242	669	0	0	0	0	0	0	25241	0
alignment.nex	PCAU	44896	7840	17.463	2604	782	2079	2189	1701	2208	994	2208	2385	3887	1005	1428	1512	1393	2040	2072	1872	2833	498	1366	0	0	0	0	0	0	7840	0
alignment.nex	PLAM	44896	24279	54.078	1418	409	1187	1281	950	1310	545	1220	1451	2094	591	793	802	767	1079	1152	1067	1526	276	699	0	0	0	0	0	0	24279	0
alignment.nex	PMAR	44896	22985	51.196	1658	459	1202	1371	1017	1377	600	1213	1235	2414	575	780	935	817	1329	1249	992	1644	288	756	0	0	0	0	0	0	22985	0
alignment.nex	PPSA	44896	8377	18.659	2397	785	2081	2225	1756	2173	965	2279	2513	3766	999	1459	1499	1308	1902	2081	1796	2687	496	1352	0	0	0	0	0	0	8377	0
alignment.nex	PVIT	44896	5854	13.039	2565	872	2115	2404	1911	2296	1018	2456	2312	4109	1010	1541	1611	1380	2446	2401	1866	2807	553	1369	0	0	0	0	0	0	5854	0
alignment.nex	SBRA	44896	32590	72.59	792	249	739	792	569	714	339	737	973	1183	301	491	535	422	703	678	605	886	159	439	0	0	0	0	0	0	32590	0
alignment.nex	SCIL	44896	5875	13.086	2836	855	2175	2238	1848	2421	1082	2084	2281	4211	1058	1364	1619	1487	2226	2421	1926	3054	539	1296	0	0	0	0	0	0	5875	0
alignment.nex	SMAN	44896	9654	21.503	2143	866	1907	2017	1681	2012	988	2349	2083	3949	739	1390	1511	1202	2053	2320	1728	2462	504	1338	0	0	0	0	0	0	9654	0
alignment.nex	SMAR	44896	11399	25.39	2168	691	1834	1992	1586	1951	862	2308	2324	3582	831	1433	1333	1185	1752	1971	1651	2378	468	1197	0	0	0	0	0	0	11399	0
alignment.nex	SMED	44896	27535	61.331	944	390	964	1069	872	960	414	1378	1288	1749	447	839	646	605	813	1186	804	1125	226	642	0	0	0	0	0	0	27535	0
alignment.nex	SMEL	44896	12868	28.662	2105	647	1777	2039	1602	1884	807	2134	2389	3261	833	1270	1263	1130	1675	1930	1532	2257	400	1093	0	0	0	0	0	0	12868	0
alignment.nex	SMER	44896	9438	21.022	2266	742	2017	2148	1640	2093	979	2301	2504	3666	956	1383	1437	1276	1873	2107	1750	2489	468	1363	0	0	0	0	0	0	9438	0
alignment.nex	SPUR	44896	7120	15.859	2490	783	2067	2315	1802	2278	1001	2315	2527	3915	1033	1455	1584	1381	2045	2255	1882	2722	515	1411	0	0	0	0	0	0	7120	0
alignment.nex	SROS	44896	11097	24.717	2757	673	1923	2008	1593	2100	1006	1728	1919	3480	914	1115	1432	1259	2083	1888	1776	2617	420	1108	0	0	0	0	0	0	11097	0
alignment.nex	STER	44896	42228	94.057	146	55	145	145	117	176	53	177	241	260	62	103	110	100	140	167	156	200	23	92	0	0	0	0	0	0	42228	0
alignment.nex	TADH	44896	7633	17.002	2410	809	2006	2188	1737	2183	952	2722	2453	3888	876	1593	1470	1291	1980	2332	1828	2496	528	1521	0	0	0	0	0	0	7633	0
alignment.nex	TPIS	44896	27166	60.509	1297	395	1001	1012	844	1043	478	1041	1021	1966	400	614	740	600	1075	1121	842	1325	267	648	0	0	0	0	0	0	27166	0
alignment.nex	TTRA	44896	6171	13.745	2397	806	2184	2312	1816	2307	1011	2586	2713	4067	1019	1586	1568	1388	1949	2279	2023	2691	536	1487	0	0	0	0	0	0	6171	0
alignment.nex	XBOC	44896	6246	13.912	2459	858	2234	2234	1820	2261	1009	2442	2600	4024	1034	1521	1562	1410	2066	2291	1995	2844	524	1462	0	0	0	0	0	0	6246	0
