Alignment_name	Taxon_name	Sequence_length	Undetermined_characters	Missing_percent	A	C	D	E	F	G	H	I	K	L	M	N	P	Q	R	S	T	V	W	Y	B	J	Z	X	.	*	-	?
alignment.nex	CERAT_SIM	3050199	86727	2.843	193607	62175	152064	218800	110828	174839	76709	139006	187109	295637	64676	117493	166997	142714	160083	244641	155547	182815	34332	83400	0	0	0	0	0	0	67566	19161
alignment.nex	CHINC_LAN	3050199	145827	4.781	195025	61764	148628	213002	108746	172199	76176	132966	180434	291350	62626	111120	164969	140151	157777	239478	151487	181333	33822	81319	0	0	0	0	0	0	123658	22169
alignment.nex	CHLOR_SAB	3050199	401927	13.177	171079	56256	134901	194475	99011	155091	69421	124882	166887	264576	57497	106189	149991	128061	141287	221588	140290	161919	30610	74261	0	0	0	0	0	0	114838	287089
alignment.nex	CHOLO_HOF	3050199	1051362	34.469	125281	42237	102235	148115	76256	114191	52346	98622	131283	198016	44434	82811	109747	96637	103567	167345	105640	120546	22443	57085	0	0	0	0	0	0	641609	409753
alignment.nex	CHRYS_ASI	3050199	551511	18.081	158413	53936	127470	180258	94139	144673	66608	117948	156172	251598	54798	100479	140769	120924	131172	210431	134732	154381	29055	70732	0	0	0	0	0	0	269237	282274
alignment.nex	CONDY_CRI	3050199	214776	7.041	186242	59684	145226	207711	106292	167586	73674	132436	179234	283579	61826	112109	160577	136770	152518	234304	149409	173991	32826	79429	0	0	0	0	0	0	80273	134503
alignment.nex	CRICE_GRI	3050199	243684	7.989	181113	59504	144806	204781	105474	163426	74148	131004	176694	280736	62205	110005	157709	136121	149542	234878	148859	173947	32638	78925	0	0	0	0	0	0	155701	87983
alignment.nex	DANIO_RER	3050199	491759	16.122	165874	55598	136990	183475	95171	148037	68083	116030	153942	252727	61240	98943	136172	124196	144474	217573	136604	162735	29457	71119	0	0	0	0	0	0	274539	217220
alignment.nex	DASYP_NOV	3050199	915203	30.005	138838	44778	109010	156883	80359	125488	55590	101797	136338	213030	46439	85747	120798	102445	113753	177259	112186	129738	24398	60122	0	0	0	0	0	0	688047	227156
alignment.nex	DAUBE_MAD	3050199	2102342	68.925	58328	19781	48621	68709	36082	55174	25035	45252	60516	92554	20562	39708	53904	45593	48330	82797	51346	58399	10354	26812	0	0	0	0	0	0	1518522	583820
alignment.nex	DIPOD_ORD	3050199	630996	20.687	158970	50929	123740	176577	90541	142697	63781	113640	151309	241756	53328	94702	138094	116908	129769	200869	127498	147622	28193	68280	0	0	0	0	0	0	492594	138402
alignment.nex	ECHIN_TEL	3050199	724142	23.741	158038	48954	118400	168699	86205	139383	62217	105006	143445	233419	50700	88012	134834	112571	127492	192323	122138	143125	26987	64109	0	0	0	0	0	0	593076	131066
alignment.nex	EIDOL_HEL	3050199	1085754	35.596	126367	41102	100336	143479	74304	115608	51310	92765	124254	196246	42580	78780	111279	94476	104790	164313	104102	120485	22505	55364	0	0	0	0	0	0	657395	428359
alignment.nex	ELEPH_EDW	3050199	608086	19.936	157733	52772	124421	177130	92181	141333	64622	114551	152452	246718	53159	96859	137974	117742	129079	204593	130410	150842	28514	69028	0	0	0	0	0	0	279263	328823
alignment.nex	EPTES_FUS	3050199	412629	13.528	176177	55790	135082	192771	98282	156520	69290	121134	163820	264209	56881	102436	152453	126762	144283	218205	137523	161743	30446	73763	0	0	0	0	0	0	151883	260746
alignment.nex	EQUUS_CAB	3050199	178977	5.868	187834	60196	147242	211792	107857	169618	74346	134059	181570	286836	62774	112921	162437	138187	155521	236723	149906	177169	33324	80910	0	0	0	0	0	0	142530	36447
alignment.nex	ERINA_EUR	3050199	837399	27.454	143970	46447	113272	160889	82890	130553	58120	102970	139039	221977	48345	87008	126717	106665	119279	185048	117428	134727	25469	61987	0	0	0	0	0	0	612973	224426
alignment.nex	FELIS_CAT	3050199	247081	8.1	183691	58827	143396	205489	104745	167853	72914	130972	176029	278853	60880	110085	160342	134481	152358	231170	147057	172750	32406	78820	0	0	0	0	0	0	117729	129352
alignment.nex	GALEO_VAR	3050199	1316065	43.147	113128	35838	89829	127844	65430	102562	45271	83506	110148	173590	38452	68640	94676	83661	92181	140235	91038	108185	20372	49548	0	0	0	0	0	0	851188	464877
alignment.nex	GALLU_GAL	3050199	334460	10.965	180918	58711	139305	202921	100719	155745	69621	130055	176936	265294	61090	110458	144305	130217	145220	223840	142078	168429	31032	78845	0	0	0	0	0	0	145365	189095
alignment.nex	GASTE_ACU	3050199	584401	19.159	173594	53996	131482	170782	91380	154488	66244	102569	139898	247792	57907	89423	134842	115289	147462	200885	128481	161831	29082	68371	0	0	0	0	0	0	290397	294004
alignment.nex	GORIL_GOR	3050199	304946	9.998	177793	57467	139610	201161	103021	161861	71679	130492	174583	273245	60280	109934	155617	131987	146443	229473	144361	167049	31773	77424	0	0	0	0	0	0	81329	223617
alignment.nex	HETER_GLA	3050199	110597	3.626	193038	62468	149861	215195	110619	173850	77589	137485	183547	295480	64548	114194	166065	142691	157503	243106	153914	181258	34543	82648	0	0	0	0	0	0	94894	15703
alignment.nex	HOMO_SAP	3050199	35409	1.161	195893	62814	154135	222512	112452	178120	78429	143087	191697	299684	66435	120470	170584	145282	161433	250422	158468	183210	34807	84856	0	0	0	0	0	0	14299	21110
alignment.nex	ICTID_TRI	3050199	474252	15.548	165537	53964	131056	188831	97422	151753	67311	123237	163535	257442	56273	102761	145644	124298	137593	213779	135607	156899	29911	73094	0	0	0	0	0	0	384928	89324
alignment.nex	JACUL_JAC	3050199	129987	4.262	194076	62633	149638	212395	108718	173496	77455	133641	181250	292373	64065	111709	166594	140966	158681	243680	153090	180745	34045	80962	0	0	0	0	0	0	107671	22316
alignment.nex	LATIM_CHA	3050199	416221	13.646	162809	56298	133984	194645	102052	148170	66765	131568	178887	255675	60383	112067	135525	127485	135969	216992	142434	164409	29735	78126	0	0	0	0	0	0	268958	147263
alignment.nex	LEPTO_WED	3050199	727659	23.856	151801	48946	118363	170383	87495	137725	60813	108044	146325	231869	50172	91173	133036	111604	125411	193456	121553	142584	26600	65187	0	0	0	0	0	0	372061	355598
alignment.nex	LIPOT_VEX	3050199	497403	16.307	167089	54833	130144	187353	95307	150675	66831	118335	159454	256041	54727	99833	145630	122630	138447	212974	133737	157784	29614	71358	0	0	0	0	0	0	162832	334571
alignment.nex	LOXOD_AFR	3050199	197724	6.482	185253	59990	145599	208752	107110	168256	73894	134213	180215	284479	62341	113045	161260	137643	153427	236368	150605	175817	33274	80934	0	0	0	0	0	0	124812	72912
alignment.nex	MACAC_FAS	3050199	180071	5.904	185862	60299	147173	211545	108064	168623	74844	137013	181648	286146	63116	115485	161234	138124	152593	236612	151612	175583	33366	81186	0	0	0	0	0	0	77336	102735
alignment.nex	MACAC_MUL	3050199	328212	10.76	176227	57048	138839	200250	102332	160789	70956	129421	172976	271129	59893	109174	153315	131203	145347	225997	143336	165569	31496	76690	0	0	0	0	0	0	154064	174148
alignment.nex	MACRO_EUG	3050199	815861	26.748	139680	46842	114437	163054	84595	129611	58943	109745	143278	222480	50092	91530	124715	107681	116853	185457	118946	135888	26068	64443	0	0	0	0	0	0	628887	186974
alignment.nex	MANIS_PEN	3050199	1400832	45.926	110094	34663	85444	121665	61817	98999	43292	76974	103319	164461	36530	63904	91867	79661	89240	132445	85631	103239	19243	46879	0	0	0	0	0	0	912885	487947
alignment.nex	MEGAD_LYR	3050199	1484376	48.665	99075	33084	81034	113859	59789	91017	41261	74645	99649	156192	34132	63264	87085	75184	81983	130817	83439	97804	17854	44656	0	0	0	0	0	0	967927	516449
alignment.nex	MELEA_GAL	3050199	595184	19.513	158740	53412	125845	182566	92873	138149	63399	119848	161888	239842	55225	101576	128241	118940	128257	203928	129222	152927	27990	72147	0	0	0	0	0	0	292836	302348
alignment.nex	MESOC_AUR	3050199	355248	11.647	177857	57198	138791	195758	100293	159917	70975	123118	166932	269768	59281	103425	153383	130170	146276	225834	141912	167527	31475	75061	0	0	0	0	0	0	215996	139252
alignment.nex	MICRO_MUR	3050199	747856	24.518	151878	48428	117604	168492	85938	137075	60098	107587	144334	229223	49927	90159	132622	110652	124424	190402	120440	141729	26694	64637	0	0	0	0	0	0	549271	198585
alignment.nex	MICRO_OCH	3050199	133216	4.367	192376	61873	150486	212684	109294	172139	76509	133462	180937	292553	63863	112185	165643	140705	158188	243659	153492	181311	33985	81639	0	0	0	0	0	0	106943	26273
alignment.nex	MONOD_DOM	3050199	255834	8.387	172946	57968	142817	205665	106597	162152	72427	139556	182408	277852	62845	116855	154654	134479	145847	230899	148639	166940	32361	80458	0	0	0	0	0	0	130728	125106
alignment.nex	MUSTE_PUT	3050199	174946	5.736	189601	60090	146794	211683	107637	171756	74330	133556	180989	286938	62629	111965	164945	137814	156851	237328	150072	176315	33375	80585	0	0	0	0	0	0	84926	90020
alignment.nex	MUS_MUS	3050199	65129	2.135	198426	63076	153473	217767	110740	177358	78263	135638	185349	298129	65660	113668	170400	144290	163272	250739	156682	184434	34562	83144	0	0	0	0	0	0	46712	18417
alignment.nex	MYOTI_BRA	3050199	431571	14.149	170050	54909	135387	193212	98784	153169	68383	124116	166771	261412	57583	104541	146686	126089	139567	214659	137653	160737	30286	74634	0	0	0	0	0	0	135375	296196
alignment.nex	MYOTI_LUC	3050199	344376	11.29	178652	56586	138506	198178	101138	160670	70856	126054	170654	269592	58751	106267	155381	130193	146552	223697	141506	165259	31233	76098	0	0	0	0	0	0	118905	225471
alignment.nex	NOMAS_LEU	3050199	227787	7.468	181634	59313	144150	208159	105678	165841	73455	134873	180488	279286	62273	113666	159263	136097	150333	235542	148875	171348	32544	79594	0	0	0	0	0	0	94742	133045
alignment.nex	OCHOT_PRI	3050199	576921	18.914	169493	52720	125634	180478	91321	148168	65032	109964	150674	248509	53629	92644	144243	119426	136869	204593	128706	153634	28916	68625	0	0	0	0	0	0	476619	100302
alignment.nex	OCTOD_DEG	3050199	136228	4.466	196271	62106	148097	212642	108660	174194	76655	132701	179803	293226	63063	110150	166925	140638	159170	241419	152038	181115	33883	81215	0	0	0	0	0	0	107687	28541
alignment.nex	ODOBE_ROS	3050199	128209	4.203	192163	61435	149317	214826	109614	174507	75911	136725	183794	291929	63960	114995	166514	140211	157825	239723	152813	179433	33950	82345	0	0	0	0	0	0	71945	56264
alignment.nex	ORCIN_ORC	3050199	171874	5.635	189945	60585	147196	211604	107643	171451	74626	134127	180514	287467	62468	112576	163347	138151	156222	237587	150697	177682	33513	80924	0	0	0	0	0	0	60139	111735
alignment.nex	ORNIT_ANA	3050199	1045575	34.279	133701	42109	101582	145006	76340	125160	50888	91373	124598	198169	41896	77369	119228	93389	114624	163206	102677	123787	23937	55585	0	0	0	0	0	0	691565	354010
alignment.nex	ORYCT_AFE	3050199	404415	13.259	169243	56428	135120	192817	99726	154300	69763	126017	166405	264720	58006	106337	149022	127621	140351	220081	141077	163052	30623	75075	0	0	0	0	0	0	225971	178444
alignment.nex	ORYCT_CUN	3050199	195864	6.421	194760	60531	144929	207938	106157	171565	74360	129440	176610	285448	60963	109175	164816	137335	157378	235675	147773	176887	33104	79491	0	0	0	0	0	0	113686	82178
alignment.nex	OTOLE_GAR	3050199	151342	4.962	186807	61091	147409	211758	109264	171551	75632	137135	183515	290069	63386	115101	164171	139664	154778	241108	152941	177698	33726	82053	0	0	0	0	0	0	93141	58201
alignment.nex	OVIS_ARI	3050199	187818	6.158	188360	60035	146709	211008	107452	169925	73715	133504	180519	286021	61783	111928	163085	137825	154712	236014	149425	176799	33177	80385	0	0	0	0	0	0	105688	82130
alignment.nex	PANTH_HOD	3050199	214066	7.018	186330	59254	145656	209417	106595	167400	73488	132275	178669	283899	61358	110717	160726	136855	153072	233765	148391	175720	32846	79700	0	0	0	0	0	0	130294	83772
alignment.nex	PANTH_TIG	3050199	494053	16.197	163699	53659	131742	188731	96206	149972	66481	121817	163851	254258	55482	102538	143581	122689	136460	210676	134969	157568	29212	72555	0	0	0	0	0	0	196335	297718
alignment.nex	PAN_PAN	3050199	210338	6.896	183276	59580	145532	209545	106857	166125	74045	136420	180920	282758	62700	114798	158361	136971	150783	234193	149830	173388	32982	80797	0	0	0	0	0	0	86181	124157
alignment.nex	PAN_TRO	3050199	248777	8.156	181507	58401	143284	206822	104969	164610	72890	133625	178875	278331	61720	112399	157871	135012	149499	232470	147538	170145	32308	79146	0	0	0	0	0	0	42286	206491
alignment.nex	PAPIO_ANU	3050199	283792	9.304	179103	58122	141617	204032	103750	162596	72080	131437	175192	276234	60620	110909	155667	133420	147592	228688	146186	169129	31989	78044	0	0	0	0	0	0	171340	112452
alignment.nex	PELOD_SIN	3050199	430465	14.113	163818	56122	134016	194110	98588	146996	68036	132899	175048	255255	60816	112023	136831	127331	134591	216286	140771	159311	29829	77057	0	0	0	0	0	0	251567	178898
alignment.nex	PEROM_MAN	3050199	359981	11.802	178490	57268	138169	195715	100128	159297	71208	121627	165744	269687	58328	102563	154977	130086	146117	226259	141282	167488	30928	74857	0	0	0	0	0	0	182197	177784
alignment.nex	PHYSE_MAC	3050199	525786	17.238	165719	53529	129051	185069	94703	149185	65935	117248	158419	252854	54302	98539	143772	120932	136522	209601	132227	156649	29274	70883	0	0	0	0	0	0	232173	293613
alignment.nex	PONGO_ABE	3050199	283770	9.303	179233	57985	141278	204182	103407	162862	71901	131756	175926	275774	61180	110768	156039	133765	147563	229276	145461	168241	31872	77960	0	0	0	0	0	0	108710	175060
alignment.nex	PROCA_CAP	3050199	635436	20.833	158894	51304	123893	176531	89685	142122	63282	110845	149860	241198	52802	93352	136910	116419	131145	201499	128228	150612	28054	68128	0	0	0	0	0	0	530967	104469
alignment.nex	PTERO_ALE	3050199	426155	13.971	170285	55136	134946	192220	98755	153806	68571	123960	165840	261936	57033	104544	147727	126075	141353	218693	138302	160682	30249	73931	0	0	0	0	0	0	135676	290479
alignment.nex	PTERO_PAR	3050199	1465609	48.05	100612	33896	80813	114921	60143	91808	42157	74141	100626	157406	34054	64258	90379	76901	83373	134539	83751	97370	18310	45132	0	0	0	0	0	0	940980	524629
alignment.nex	PTERO_VAM	3050199	334296	10.96	178313	56881	139626	198858	101574	160407	71076	127922	171082	270365	59378	107100	153321	130593	147233	225779	142827	165697	31408	76463	0	0	0	0	0	0	225138	109158
alignment.nex	RATTU_NOR	3050199	222647	7.299	186862	60158	145230	205573	105249	167902	74431	128349	175101	282825	61806	107701	161152	136222	154409	238188	149285	175581	32863	78665	0	0	0	0	0	0	145856	76791
alignment.nex	RHINO_FER	3050199	1141161	37.413	125087	40612	97723	138680	71786	112698	50342	87687	118497	191419	41230	74966	109500	92047	102442	159238	100987	118731	21853	53513	0	0	0	0	0	0	790995	350166
alignment.nex	SAIMI_BOL	3050199	184310	6.043	184957	60295	146725	211262	107544	167466	74862	136863	181994	286031	62995	115227	160281	138213	152538	237556	151208	175492	33209	81171	0	0	0	0	0	0	113196	71114
alignment.nex	SARCO_HAR	3050199	408007	13.376	160954	54978	135090	195374	101231	151746	68361	133832	175231	261908	59065	112012	144603	127100	136698	218675	140004	157866	30480	76984	0	0	0	0	0	0	224867	183140
alignment.nex	SOREX_ARA	3050199	995317	32.631	136182	43360	105665	151938	76949	120809	53482	95824	130066	204318	44268	80993	117749	98932	111006	170013	107342	125249	23284	57453	0	0	0	0	0	0	569907	425410
alignment.nex	SUS_SCR	3050199	682022	22.36	157569	50066	120210	172805	89049	142625	61445	109482	148201	236433	51174	91498	136696	113650	129110	195912	122720	145411	27689	66432	0	0	0	0	0	0	421244	260778
alignment.nex	TARSI_SYR	3050199	767794	25.172	144109	47862	117340	168109	86139	131362	59957	110877	148350	225089	50773	93481	126772	109782	119855	190999	121401	139484	25939	64725	0	0	0	0	0	0	497985	269809
alignment.nex	TRICH_MAN	3050199	120474	3.95	189991	61733	150010	215538	109907	172482	76185	138230	185226	292342	64317	116534	164496	141270	156869	243010	154377	180463	34028	82717	0	0	0	0	0	0	81862	38612
alignment.nex	TUPAI_BEL	3050199	926518	30.376	138018	44499	109362	156089	79314	124208	55861	99648	134437	211077	46342	83824	120693	102651	114187	176956	112199	130298	24300	59718	0	0	0	0	0	0	589655	336863
alignment.nex	TUPAI_CHI	3050199	332088	10.887	177886	57079	140122	199978	102054	159882	71101	126987	171183	271182	59079	107168	153646	130649	146477	223358	143464	168459	31437	76920	0	0	0	0	0	0	112234	219854
alignment.nex	TURSI_TRU	3050199	329989	10.819	179295	56967	139047	200209	101416	161991	70917	126790	171349	270410	59194	106229	154651	130386	147912	225388	142459	167833	31431	76336	0	0	0	0	0	0	201542	128447
alignment.nex	VICUG_PAC	3050199	959141	31.445	132877	43213	108596	155773	78865	120441	54021	101162	137615	205481	45547	85556	115348	100189	110196	175155	110261	127568	23638	59556	0	0	0	0	0	0	474088	485053
alignment.nex	XENOP_TRO	3050199	398520	13.065	163217	58978	138060	189902	100909	148151	69796	135361	173730	259333	61285	115159	138621	126556	137405	222408	141249	161699	30153	79707	0	0	0	0	0	0	219118	179402
