Alignment_name	Taxon_name	Sequence_length	Undetermined_characters	Missing_percent	A	C	D	E	F	G	H	I	K	L	M	N	P	Q	R	S	T	V	W	Y	B	J	Z	X	.	*	-	?
alignment.nex	Limulus_polyphemus	1484206	607085	40.903	52432	17802	46982	62567	37637	49899	23086	50087	60243	88652	21238	37480	39392	37767	44980	61241	46112	59479	11235	28810	0	0	0	48	0	0	70422	536615
alignment.nex	Liphistius	1484206	1012429	68.214	29782	9465	26254	34166	19513	27841	11861	28563	34173	45313	11688	20286	20910	19691	23727	32101	24218	30897	5673	15655	0	0	0	0	0	0	100924	911505
alignment.nex	Lithobius2	1484206	596053	40.16	58497	18133	51004	60388	37491	50940	23345	49076	57717	88869	22584	36885	40785	37862	48404	59457	47063	60128	10871	28654	0	0	0	0	0	0	145778	450275
alignment.nex	Mastigoproctus	1484206	762385	51.367	44806	15433	39508	50831	30088	41659	19407	42989	47729	71001	17537	30628	32929	30435	37520	51033	37488	47608	9092	24100	0	0	0	0	0	0	195718	566667
alignment.nex	Megacormus	1484206	884964	59.625	36741	12150	33048	43215	25204	34624	15007	37395	43315	58464	14798	26908	25394	24450	30430	40632	31155	38597	7448	20267	0	0	0	0	0	0	132366	752598
alignment.nex	Mesobuthus_martensii	1484206	1390380	93.678	5195	1994	5018	6229	4042	4895	2410	6563	6531	9550	2304	4688	4112	3627	4859	6899	4798	5769	1094	3249	0	0	0	0	0	0	15291	1375089
alignment.nex	Nasonia_vitripenis	1484206	553909	37.32	62423	18344	52589	64517	36694	52552	23265	54048	62977	91108	22474	41527	42874	39124	50131	63184	49856	60407	11373	30830	0	0	0	43	0	0	26632	527234
alignment.nex	Neoscona	1484206	752481	50.699	46046	15306	41495	52045	31400	40983	18078	43264	52176	71289	17953	32773	33425	28894	36765	51567	37363	47884	8629	24390	0	0	0	0	0	0	149567	602914
alignment.nex	Pachylicus	1484206	930705	62.707	35561	10864	30963	38443	23024	34032	13785	29693	37623	54036	13851	23530	25936	23954	29378	37945	29185	37280	6754	17664	0	0	0	0	0	0	124785	805920
alignment.nex	Pandinus_imperator	1484206	765698	51.59	44760	14925	39511	51131	29969	41022	18311	43073	49392	70769	17861	30996	32327	29472	37055	49641	37317	47693	8848	24435	0	0	0	0	0	0	162394	603304
alignment.nex	Parabuthus_transvaalicus	1484206	796948	53.695	39702	14160	37282	48162	30074	37900	16977	45976	48564	68505	16967	33039	30018	28184	33966	47360	35384	42471	8701	23866	0	0	0	0	0	0	172932	624016
alignment.nex	Parasteatoda_tepidariorum	1484206	458309	30.879	62375	21967	57968	71329	44500	56449	25699	62128	72942	100627	25161	47303	46501	39927	50237	75555	52555	65927	12311	34436	0	0	0	35	0	0	32727	425547
alignment.nex	Peripatopsis2	1484206	1230446	82.903	16029	4389	14802	18741	10531	15448	5963	16383	19978	23643	6390	11472	10886	10487	12800	15932	12810	15917	2793	8366	0	0	0	0	0	0	82883	1147563
alignment.nex	Phalangium	1484206	946828	63.794	33230	10687	30129	37509	23360	31785	12963	32227	38656	52710	13200	24961	23973	21325	27310	36122	27793	35253	6613	17572	0	0	0	0	0	0	231527	715301
alignment.nex	Pseudocellus	1484206	1365621	92.01	8249	2232	6696	8319	4568	7516	2953	6566	8610	10831	3172	4661	5512	5053	6631	7248	6158	8252	1430	3928	0	0	0	0	0	0	47800	1317821
alignment.nex	Pycno	1484206	746392	50.289	42455	15567	44597	48405	31832	40701	18617	46042	52656	70912	18879	35240	30088	28935	37161	54817	37926	49359	8704	24921	0	0	0	0	0	0	161962	584430
alignment.nex	Ricinoides	1484206	970949	65.419	33438	10565	28594	35614	21363	30118	13812	28381	33754	51135	13316	20134	23645	22214	28281	34430	26658	34983	6345	16477	0	0	0	0	0	0	188463	782486
alignment.nex	Sarcoptes_scabei	1484206	790122	53.235	35880	13890	40298	46326	33160	33255	16301	54225	48927	68683	15680	40198	27175	29330	35925	52853	33420	36472	7979	24107	0	0	0	16	0	0	94403	695703
alignment.nex	Sclerobunus	1484206	477522	32.174	65539	20904	55474	68372	42520	60174	26140	52426	64312	103308	24751	41224	47577	44330	54665	72249	52016	67181	12629	30893	0	0	0	0	0	0	58726	418796
alignment.nex	Siro	1484206	773806	52.136	44990	13902	39556	49924	30015	40907	18413	39801	48640	70536	18105	29857	32097	30404	38066	48999	37484	47360	8655	22689	0	0	0	0	0	0	106738	667068
alignment.nex	Stegodyphus_mimosarum	1484206	697597	47.001	49690	16717	43579	56213	32923	43777	19791	47423	55426	76739	19436	35330	35643	31224	39354	56359	39932	51331	9296	26426	0	0	0	55	0	0	151666	545876
alignment.nex	Strigamia_maritima	1484206	506515	34.127	60781	20319	56185	66287	42041	54429	24718	59371	66542	96038	24226	45457	43032	40504	51697	67375	51976	63374	11870	31469	0	0	0	112	0	0	70554	435849
alignment.nex	Symphyllela_vulgaris	1484206	1265011	85.231	13511	4118	12548	15899	9097	12973	5114	13132	16996	20134	5925	9731	9309	8729	11829	14213	11361	14463	2670	7443	0	0	0	6	0	0	91109	1173896
alignment.nex	Synsphyronus	1484206	864227	58.228	40560	11708	33528	43927	26816	33993	16590	36729	43729	64258	14299	26686	29950	25684	31101	43071	31858	37714	7407	20371	0	0	0	0	0	0	149808	714419
alignment.nex	Tachypleus_tridentatus	1484206	964027	64.952	31113	9938	28137	38166	22130	30322	13555	30194	37913	50888	12609	22221	23247	22214	26541	35074	26873	35431	6424	17189	0	0	0	0	0	0	114481	849546
alignment.nex	Tetranychus_urticae	1484206	620354	41.797	50931	17456	49827	57518	37775	46520	20490	58826	60694	85691	18953	42784	38197	32848	43783	65737	44600	51316	10371	29535	0	0	0	19	0	0	43148	577187
alignment.nex	Tityus_serrulatus	1484206	615715	41.484	50290	17564	47392	61855	36664	47816	21912	56458	61224	86270	21331	41643	37756	36158	43381	61418	45069	53828	10840	29622	0	0	0	0	0	0	68906	546809
alignment.nex	Tribolium_castaneum	1484206	471886	31.794	64212	20713	56594	69699	42039	56646	25321	59369	70259	99951	23236	47086	46743	42160	52502	67713	54628	67183	12274	33992	0	0	0	22	0	0	38135	433729
alignment.nex	Troglokhammouanus_steineri	1484206	635450	42.814	48664	17624	46978	60572	35537	47151	21650	56225	60404	82730	20818	40249	36450	35546	42533	58536	44966	52139	10665	29319	0	0	0	0	0	0	141136	494314
alignment.nex	Tropilaelaps_mercedesae	1484206	809187	54.52	49714	13568	38132	45353	27767	40630	17339	35150	40544	67475	16885	26498	30818	28929	41201	44594	34882	46723	8049	20768	0	0	0	11	0	0	87807	721369
alignment.nex	Zootermopsos_nevadensis	1484206	382796	25.791	72041	22875	61590	75119	44774	65407	29722	58768	68192	110402	26842	44418	51165	47484	61668	76632	58007	76911	13896	35497	0	0	0	774	0	0	31809	350213
