Alignment_name	Taxon_name	Sequence_length	Undetermined_characters	Missing_percent	A	C	D	E	F	G	H	I	K	L	M	N	P	Q	R	S	T	V	W	Y	B	J	Z	X	.	*	-	?
alignment.nex	Halorubrum_coriense_01107_plus219_P_WP_006111971	217	18	8.295	25	1	3	2	10	19	1	15	5	27	3	4	6	4	10	7	13	28	2	14	0	0	0	0	0	0	18	0
alignment.nex	Halorubrum_coriense_03339_plus231_P_WP_006111715	217	18	8.295	34	1	4	2	21	27	0	7	3	26	2	1	6	3	9	6	9	27	2	9	0	0	0	0	0	0	18	0
alignment.nex	Halorubrum_distributum_00779_ELZ45759_Not_ID	217	18	8.295	38	1	5	4	20	24	1	7	3	26	3	1	6	3	10	6	8	21	2	10	0	0	0	0	0	0	18	0
alignment.nex	Halorubrum_distributum_JCM_10118_00162_ELZ53552	217	18	8.295	38	1	5	4	20	24	1	7	3	26	2	1	6	3	10	6	8	22	2	10	0	0	0	0	0	0	18	0
alignment.nex	Halorubrum_hochstenium_00760_WP_008582397_Long_NotID	217	18	8.295	36	1	3	4	18	24	0	8	3	26	2	1	8	3	10	7	10	23	2	10	0	0	0	0	0	0	18	0
alignment.nex	Halorubrum_kocurii_01925_WP_008848787	217	18	8.295	31	1	3	6	18	24	1	10	3	24	2	1	6	3	11	8	9	27	2	9	0	0	0	0	0	0	18	0
alignment.nex	Halorubrum_litoreum_01500_WP_008366300_Not_ID	217	18	8.295	36	1	4	3	19	23	0	9	3	25	3	1	6	3	11	6	11	23	2	10	0	0	0	0	0	0	18	0
alignment.nex	Halorubrum_saccharovorum_00960_WP_004048984_Not_ID	217	18	8.295	37	1	5	2	16	17	0	8	2	23	3	1	7	3	16	5	11	29	2	11	0	0	0	0	0	0	18	0
alignment.nex	Halorubrum_tebenquichense_02501_WP_006629493	217	18	8.295	36	1	3	4	17	24	0	8	3	27	2	1	8	3	10	7	10	23	2	10	0	0	0	0	0	0	18	0
alignment.nex	Halorubrum_terrestre_01585_ELZ37149	217	18	8.295	38	1	5	4	20	24	1	7	3	26	2	1	6	3	10	6	8	22	2	10	0	0	0	0	0	0	18	0
alignment.nex	Haloterrigena_salina_02042_WP_008893402	217	16	7.373	26	1	3	3	9	21	0	15	5	34	5	2	6	3	12	8	17	16	4	11	0	0	0	0	0	0	16	0
alignment.nex	Haloterrigena_turkmenica_05181_WP_012944772	217	16	7.373	21	1	2	3	8	24	0	12	5	32	7	1	6	3	12	5	17	26	4	12	0	0	0	0	0	0	16	0
alignment.nex	Har_amylolytica_BR2_WP_008311100_Long	217	8	3.687	20	0	8	5	13	22	1	14	3	37	5	3	4	1	8	11	17	19	10	8	0	0	0	0	0	0	8	0
alignment.nex	Har_amylolytica_HR_WP_008312723	217	10	4.608	24	2	6	5	9	18	1	14	3	41	5	2	6	2	4	15	14	20	9	7	0	0	0	0	0	0	10	0
alignment.nex	Har_amylolytica_SR2_WP_008310445	217	16	7.373	25	0	4	5	9	19	1	13	4	35	4	3	6	2	7	7	14	26	5	12	0	0	0	0	0	0	16	0
alignment.nex	Har_argentinensis_BR2_Q57101_Not_ID	217	8	3.687	18	0	8	6	12	22	1	16	3	37	5	3	4	1	8	12	18	17	10	8	0	0	0	0	0	0	8	0
alignment.nex	Har_argentinensis_HR_WP_005537982_Long	217	10	4.608	24	2	6	5	10	18	1	16	3	38	5	2	6	2	4	15	14	20	9	7	0	0	0	0	0	0	10	0
alignment.nex	Har_argentinensis_SR2_WP_005535672	217	15	6.912	25	0	4	3	9	20	1	11	5	37	2	3	5	3	7	9	13	28	5	12	0	0	0	0	0	0	15	0
alignment.nex	Har_californiae_BR2_EMA17694_Long	217	8	3.687	18	0	7	5	13	23	1	14	3	37	5	4	4	2	8	11	16	19	10	9	0	0	0	0	0	0	8	0
alignment.nex	Har_californiae_HR_EMA26931	217	13	5.991	24	2	6	5	10	18	1	15	3	38	5	1	6	2	4	14	14	20	9	7	0	0	0	0	0	0	13	0
alignment.nex	Har_californiae_SR1_WP_007189143	217	15	6.912	28	0	6	4	15	23	2	11	3	28	3	1	8	1	6	11	10	26	4	12	0	0	0	0	0	0	15	0
alignment.nex	Har_californiae_SR2_WP_007188217	217	16	7.373	27	0	4	5	9	19	1	11	4	35	3	3	6	2	6	6	15	28	5	12	0	0	0	0	0	0	16	0
alignment.nex	Har_californiae_SR3_WP_007189876	217	20	9.217	27	0	6	0	14	16	1	15	4	21	4	3	6	2	9	14	17	22	5	11	0	0	0	0	0	0	20	0
alignment.nex	Har_japonica_BR2_BAA81816	217	8	3.687	18	0	8	6	12	23	1	15	3	38	5	3	4	1	8	12	17	17	10	8	0	0	0	0	0	0	8	0
alignment.nex	Har_japonica_HR_WP_004591497_Long	217	13	5.991	24	2	6	5	10	18	1	16	3	39	5	1	6	2	4	14	14	18	9	7	0	0	0	0	0	0	13	0
alignment.nex	Har_japonica_SR2_WP_004593602	217	15	6.912	25	0	4	4	9	19	1	13	4	36	3	3	6	3	7	8	15	25	5	12	0	0	0	0	0	0	15	0
alignment.nex	Har_marismortui_ATCC_43049_BR1_YP_136594	217	13	5.991	23	0	9	9	14	17	0	17	3	31	9	3	4	2	5	9	14	19	7	9	0	0	0	0	0	0	13	0
alignment.nex	Har_marismortui_ATCC_43049_BR2_WP_011224644	217	8	3.687	18	0	7	5	13	23	1	14	3	37	5	4	4	2	8	11	16	19	10	9	0	0	0	0	0	0	8	0
alignment.nex	Har_marismortui_ATCC_43049_SR3_YP_135281	217	20	9.217	27	0	6	0	14	16	1	16	3	21	3	4	6	2	9	14	16	23	5	11	0	0	0	0	0	0	20	0
alignment.nex	Har_marismortui_HR_YP_136278_NID_to_WP_011223771	217	13	5.991	24	2	6	5	10	18	1	15	3	38	5	1	6	2	4	14	14	20	9	7	0	0	0	0	0	0	13	0
alignment.nex	Har_marismortui_SR1_YP_137680	217	15	6.912	28	0	6	4	15	24	2	13	3	27	3	1	9	1	6	9	10	25	4	12	0	0	0	0	0	0	15	0
alignment.nex	Har_marismortui_SR2_WP_011222779	217	15	6.912	24	0	4	5	9	20	1	9	4	36	2	3	6	2	7	8	14	31	5	12	0	0	0	0	0	0	15	0
alignment.nex	Har_sinaiiensis_BR1_EMA15575	217	14	6.452	23	0	9	9	14	17	0	17	3	31	9	3	4	2	4	9	14	19	7	9	0	0	0	0	0	0	14	0
alignment.nex	Har_sinaiiensis_BR2_EMA12126_Long	217	8	3.687	18	0	7	5	13	23	1	14	3	37	5	4	4	2	8	11	16	19	10	9	0	0	0	0	0	0	8	0
alignment.nex	Har_sinaiiensis_HR_EMA15794	217	13	5.991	24	2	6	5	10	18	1	15	3	38	5	1	6	2	4	14	14	20	9	7	0	0	0	0	0	0	13	0
alignment.nex	Har_sinaiiensis_SR1_EMA12918	217	14	6.452	28	0	6	4	15	24	2	14	3	27	3	1	9	1	6	9	10	25	4	12	0	0	0	0	0	0	14	0
alignment.nex	Har_sinaiiensis_SR2_WP_004963461	217	15	6.912	25	0	4	5	9	20	1	9	4	36	2	3	5	2	7	8	14	31	5	12	0	0	0	0	0	0	15	0
alignment.nex	Har_sinaiiensis_SR3_EMA13797	217	20	9.217	27	0	6	0	14	16	1	16	3	21	3	4	6	2	9	14	16	23	5	11	0	0	0	0	0	0	20	0
alignment.nex	Har_vallismortis_BR1_EMA11418	217	13	5.991	23	0	9	9	14	17	0	17	3	31	9	3	4	2	5	9	14	19	7	9	0	0	0	0	0	0	13	0
alignment.nex	Har_vallismortis_BR2_P94854	217	8	3.687	18	0	8	5	12	22	0	15	3	37	5	3	4	2	9	13	16	19	10	8	0	0	0	0	0	0	8	0
alignment.nex	Har_vallismortis_HR_WP_004517017_Long	217	10	4.608	24	2	5	7	10	18	1	13	3	41	6	2	5	1	4	16	14	19	9	7	0	0	0	0	0	0	10	0
alignment.nex	Har_vallismortis_SR1_WP_004518499	217	15	6.912	25	0	6	5	14	24	2	11	3	28	3	1	8	1	6	10	11	27	4	13	0	0	0	0	0	0	15	0
alignment.nex	Har_vallismortis_SR2_WP_004518751	217	15	6.912	25	0	4	4	9	20	1	12	4	35	2	3	6	3	6	8	15	28	5	12	0	0	0	0	0	0	15	0
alignment.nex	Hbf_lacisalsi_JCM_12983_BR2A_AAU04564	217	12	5.53	23	0	6	4	12	21	0	16	3	35	6	4	4	3	8	7	22	14	9	8	0	0	0	0	0	0	12	0
alignment.nex	Hbf_lacisalsi_JCM_12983_BR2B_WP_007140203_Long	217	12	5.53	21	0	6	6	12	21	0	17	4	32	5	4	3	1	8	9	22	17	9	8	0	0	0	0	0	0	12	0
alignment.nex	Hbf_lacisalsi_JCM_12983_HR_WP_007142221_Long_Cap	217	10	4.608	26	2	6	6	12	14	0	13	3	38	7	5	5	0	6	10	19	15	10	10	0	0	0	0	0	0	10	0
alignment.nex	Hbf_lacisalsi_SR2_WP_007141431	217	15	6.912	26	0	9	4	11	23	0	12	2	33	5	2	5	2	6	7	14	25	6	10	0	0	0	0	0	0	15	0
alignment.nex	Hbf_nitratireducens_HR_WP_006673285	217	13	5.991	20	2	5	3	12	16	0	24	4	27	6	3	3	0	5	16	23	19	10	6	0	0	0	0	0	0	13	0
alignment.nex	Hbf_nitratireducens_JCM_10879_HR_WP_006674079_Long	217	10	4.608	23	2	3	7	12	14	1	16	6	41	6	6	4	0	3	13	16	16	10	8	0	0	0	0	0	0	10	0
alignment.nex	Hbt_NRC1_BR1_NP_280292	217	13	5.991	20	0	8	5	11	19	0	12	7	35	9	3	6	2	4	10	16	19	7	11	0	0	0	0	0	0	13	0
alignment.nex	Hbt_NRC1_HR_NP_279315	217	10	4.608	26	2	6	3	10	17	0	14	1	34	7	1	5	1	8	17	14	25	9	7	0	0	0	0	0	0	10	0
alignment.nex	Hbt_NRC1_SR1_NP_280434	217	15	6.912	25	0	7	2	11	22	3	15	3	28	3	3	10	3	5	9	6	28	5	14	0	0	0	0	0	0	15	0
alignment.nex	Hbt_NRC1_SR2_WP_010903286	217	18	8.295	28	1	8	1	8	17	3	14	1	30	4	1	8	1	12	5	18	22	7	10	0	0	0	0	0	0	18	0
alignment.nex	Hbt_R1_SR1_YP_001689548	217	15	6.912	25	0	7	2	11	22	3	15	3	28	3	3	10	3	5	9	6	28	5	14	0	0	0	0	0	0	15	0
alignment.nex	Hbt_salinarum_R1_BR1_YP_001689404	217	13	5.991	20	0	8	5	11	19	0	12	7	35	9	3	6	2	4	10	16	19	7	11	0	0	0	0	0	0	13	0
alignment.nex	Hbt_salinarum_R1_HR_YP_001688407	217	10	4.608	26	2	6	3	10	17	0	14	1	34	7	1	5	1	8	17	14	25	9	7	0	0	0	0	0	0	10	0
alignment.nex	Hbt_salinarum_R1_SR2_YP_001689625	217	18	8.295	28	1	8	1	8	17	3	14	1	30	4	1	8	1	12	5	18	22	7	10	0	0	0	0	0	0	18	0
alignment.nex	Hfx_mucosum_BR2_WP_008320464	217	12	5.53	20	0	6	8	12	20	0	13	3	35	7	3	3	5	8	4	21	19	9	9	0	0	0	0	0	0	12	0
alignment.nex	Hmc_mukohataei_DSM_12286_BR2_WP_015762250	217	8	3.687	21	0	8	6	13	20	0	14	3	39	6	4	4	2	9	11	16	16	8	9	0	0	0	0	0	0	8	0
alignment.nex	Hmc_mukohataei_DSM_12286_HR_WP_015762030	217	10	4.608	27	2	6	6	9	20	0	16	2	40	5	2	5	2	5	13	11	18	9	9	0	0	0	0	0	0	10	0
alignment.nex	Hmc_mukohataei_DSM_12286_SR2_WP_015763628	217	16	7.373	21	0	6	5	12	30	1	16	2	33	3	2	4	2	7	4	17	21	6	9	0	0	0	0	0	0	16	0
alignment.nex	Hqr_walsbyi_HR_WP_011572272	217	13	5.991	23	2	6	3	13	20	0	18	1	35	5	2	4	2	7	16	13	17	9	8	0	0	0	0	0	0	13	0
alignment.nex	Hqr_walsbyi_MR_WP_011570314	217	13	5.991	23	0	6	5	5	21	0	29	3	29	8	2	4	4	10	7	16	13	8	11	0	0	0	0	0	0	13	0
alignment.nex	Hqt_walsbyi_DSM_16790_BR1_YP_656801	217	13	5.991	23	0	12	6	14	17	0	16	3	33	6	2	4	3	6	7	15	21	6	10	0	0	0	0	0	0	13	0
alignment.nex	Hrd_utahensis_DSM_12940_BR2_WP_012795379	217	8	3.687	22	0	7	7	13	19	0	17	6	33	5	5	6	0	8	6	20	18	9	8	0	0	0	0	0	0	8	0
alignment.nex	Hrd_utahensis_SR2_WP_012795512	217	15	6.912	27	0	6	7	12	20	3	12	4	31	3	1	5	1	8	6	15	28	4	9	0	0	0	0	0	0	15	0
alignment.nex	Hrr_aidingense_JCM_13560_HR_WP_007998119_Long	217	10	4.608	26	2	4	6	12	14	0	20	3	33	6	5	4	3	4	12	16	19	9	9	0	0	0	0	0	0	10	0
alignment.nex	Hrr_aidingense_SR2_WP_008002089	217	15	6.912	30	0	5	4	5	18	1	6	1	36	3	1	8	0	10	10	16	31	8	9	0	0	0	0	0	0	15	0
alignment.nex	Hrr_arcis_HR_EMA71501_Long	217	13	5.991	25	2	5	4	12	17	0	14	3	36	5	4	5	1	5	13	14	22	9	8	0	0	0	0	0	0	13	0
alignment.nex	Hrr_arcis_JCM_13916_BR1_EMA71651_Long	217	13	5.991	19	1	7	8	11	19	1	18	5	35	5	1	5	0	6	9	18	19	7	10	0	0	0	0	0	0	13	0
alignment.nex	Hrr_arcis_SR2_WP_007995347	217	13	5.991	30	0	5	5	7	23	1	8	1	32	3	1	7	0	8	12	14	30	8	9	0	0	0	0	0	0	13	0
alignment.nex	Hrr_californiensis_DSM_19288_BR1_ELZ48240_Long	217	13	5.991	20	1	7	7	11	19	0	19	5	33	5	1	5	1	7	9	19	18	7	10	0	0	0	0	0	0	13	0
alignment.nex	Hrr_californiensis_HR_WP_008440504_Long	217	13	5.991	25	2	5	4	12	17	0	13	3	37	5	4	5	2	4	12	15	22	9	8	0	0	0	0	0	0	13	0
alignment.nex	Hrr_californiensis_SR2_ELZ41168	217	13	5.991	27	0	6	5	5	25	1	11	1	35	3	1	8	0	8	12	12	27	8	9	0	0	0	0	0	0	13	0
alignment.nex	Hrr_coriense_DSM_10284_BR1_WP_006114308_Long	217	13	5.991	25	0	7	7	12	18	0	16	4	33	4	1	4	2	6	8	19	20	7	11	0	0	0	0	0	0	13	0
alignment.nex	Hrr_coriense_HR_WP_006114277_Long	217	13	5.991	26	2	5	4	13	16	0	12	3	37	5	4	5	1	5	13	14	23	9	7	0	0	0	0	0	0	13	0
alignment.nex	Hrr_coriense_SR1_WP_006114333	217	15	6.912	35	1	5	1	15	26	3	13	3	25	6	1	8	1	7	5	8	23	4	12	0	0	0	0	0	0	15	0
alignment.nex	Hrr_distributum_HR_ELZ50319_Long	217	13	5.991	25	2	5	4	12	17	0	14	3	36	5	4	5	1	5	13	14	22	9	8	0	0	0	0	0	0	13	0
alignment.nex	Hrr_distributum_JCM_10118_BR1_ELZ53652_Long	217	13	5.991	19	1	7	8	11	19	1	18	5	35	5	1	5	0	6	9	18	19	7	10	0	0	0	0	0	0	13	0
alignment.nex	Hrr_distributum_JCM_10118_HR_ELZ53619_Long	217	13	5.991	25	2	5	4	12	17	0	14	3	36	5	4	5	1	5	13	14	22	9	8	0	0	0	0	0	0	13	0
alignment.nex	Hrr_distributum_JCM_10118_SR2_ELZ50539	217	13	5.991	31	0	7	4	7	22	1	9	1	32	3	1	7	0	8	12	13	29	8	9	0	0	0	0	0	0	13	0
alignment.nex	Hrr_distributum_JCM_9100_BR1_ELZ50506_Long	217	13	5.991	19	1	7	8	11	19	1	18	5	35	5	1	5	0	6	9	18	19	7	10	0	0	0	0	0	0	13	0
alignment.nex	Hrr_distributum_SR2_ELZ46470	217	13	5.991	31	0	7	4	7	22	1	9	1	32	3	1	7	0	8	12	13	29	8	9	0	0	0	0	0	0	13	0
alignment.nex	Hrr_hochstenium_ATCC_700873_BR1_WP_008581732_Long	217	13	5.991	24	0	7	7	12	18	1	16	3	36	4	2	5	0	6	6	23	16	7	11	0	0	0	0	0	0	13	0
alignment.nex	Hrr_hochstenium_HR_WP_008581782_Long	217	13	5.991	25	2	5	4	12	18	0	15	4	35	5	4	5	1	4	12	14	21	9	9	0	0	0	0	0	0	13	0
alignment.nex	Hrr_hochstenium_SR1_WP_008581695	217	15	6.912	30	1	5	1	17	25	3	12	4	26	5	2	8	1	7	6	9	23	5	12	0	0	0	0	0	0	15	0
alignment.nex	Hrr_hochstenium_SR2_WP_008582753	217	14	6.452	36	1	7	3	6	23	2	9	1	28	3	1	8	0	9	7	15	28	8	8	0	0	0	0	0	0	14	0
alignment.nex	Hrr_kocurii_JCM_14978_BR2_WP_008848850_Long	217	8	3.687	16	0	6	8	11	24	0	15	2	41	6	5	3	2	9	9	18	16	10	8	0	0	0	0	0	0	8	0
alignment.nex	Hrr_kocurii_JCM_14978_HR_WP_008849132_Long	217	10	4.608	26	2	4	6	10	14	0	19	3	36	7	4	5	3	4	12	17	17	9	9	0	0	0	0	0	0	10	0
alignment.nex	Hrr_kocurii_SR2_WP_008848674	217	13	5.991	32	0	5	4	6	19	1	9	1	35	3	1	8	0	8	11	16	28	8	9	0	0	0	0	0	0	13	0
alignment.nex	Hrr_lacusprofundi_ATCC_49239_HR_WP_012659809	217	10	4.608	28	2	4	6	11	17	0	17	3	35	4	4	5	1	4	12	16	20	9	9	0	0	0	0	0	0	10	0
alignment.nex	Hrr_lacusprofundi_SR2_WP_012659335	217	13	5.991	24	0	6	5	7	22	1	8	1	32	3	1	6	0	8	11	16	36	8	9	0	0	0	0	0	0	13	0
alignment.nex	Hrr_lipolyticum_HR_WP_008004705	217	13	5.991	26	2	4	7	10	14	0	16	3	38	7	4	5	2	4	12	15	17	9	9	0	0	0	0	0	0	13	0
alignment.nex	Hrr_lipolyticum_SR2_WP_008005519	217	13	5.991	28	0	5	5	5	23	1	8	1	36	3	1	7	0	8	12	14	30	8	9	0	0	0	0	0	0	13	0
alignment.nex	Hrr_litoreum_HR_WP_008365852_Long	217	13	5.991	25	2	5	4	12	17	1	14	3	36	5	4	5	1	5	13	14	22	9	7	0	0	0	0	0	0	13	0
alignment.nex	Hrr_litoreum_JCM_13561_BR1_EMA62121_Long	217	13	5.991	19	1	7	8	11	19	1	18	5	35	5	1	5	0	6	9	18	19	7	10	0	0	0	0	0	0	13	0
alignment.nex	Hrr_litoreum_SR2_EMA61060	217	13	5.991	31	0	7	4	7	22	1	9	1	32	3	1	7	0	8	12	13	29	8	9	0	0	0	0	0	0	13	0
alignment.nex	Hrr_saccharovorum_SR2_WP_004048711	217	13	5.991	29	0	4	6	5	23	1	9	1	31	3	1	8	0	8	11	14	32	8	10	0	0	0	0	0	0	13	0
alignment.nex	Hrr_tebenquichense_DSM_14210_BR1_WP_006629789_Long	217	13	5.991	24	0	7	7	12	18	1	16	3	36	4	2	5	0	6	6	23	16	7	11	0	0	0	0	0	0	13	0
alignment.nex	Hrr_tebenquichense_HR_WP_006629827_Long	217	13	5.991	25	2	5	4	12	18	0	15	4	35	6	4	5	1	4	12	14	20	9	9	0	0	0	0	0	0	13	0
alignment.nex	Hrr_tebenquichense_SR1_WP_006629764	217	15	6.912	29	1	5	1	16	26	3	11	4	26	5	1	8	1	7	7	9	25	5	12	0	0	0	0	0	0	15	0
alignment.nex	Hrr_tebenquichense_SR2_WP_006629303	217	14	6.452	34	1	6	4	6	23	2	8	1	29	3	1	8	0	9	7	16	29	8	8	0	0	0	0	0	0	14	0
alignment.nex	Hrr_terrestre_HR_ELZ34618_Long	217	13	5.991	25	2	5	4	12	17	0	14	3	36	5	4	5	1	5	13	14	22	9	8	0	0	0	0	0	0	13	0
alignment.nex	Hrr_terrestre_JCM_10247_BR1_ELZ28944_Long	217	13	5.991	19	1	7	8	11	19	1	18	5	35	5	1	5	0	6	9	18	19	7	10	0	0	0	0	0	0	13	0
alignment.nex	Hrr_terrestre_SR2_WP_007345769	217	13	5.991	31	0	7	4	7	22	1	9	1	32	3	1	7	0	8	12	13	29	8	9	0	0	0	0	0	0	13	0
alignment.nex	Hsx_carlsbadense_JCM_11222_BR2_WP_006882607_Long	217	8	3.687	23	0	8	9	12	23	0	14	3	41	5	4	2	6	8	4	18	12	10	7	0	0	0	0	0	0	8	0
alignment.nex	Hsx_carlsbadense_JCM_11222_HR_WP_006885839_Not_ID_Long	217	10	4.608	24	2	5	7	9	21	0	15	2	36	5	2	4	1	5	16	13	22	8	10	0	0	0	0	0	0	10	0
alignment.nex	Hsx_carlsbadense_SR2_WP_006883576	217	17	7.834	31	1	4	7	10	20	1	15	3	28	5	1	8	2	8	5	15	24	5	7	0	0	0	0	0	0	17	0
alignment.nex	Htg_limicola_HR_WP_008010693	217	13	5.991	18	2	4	3	10	16	0	20	4	34	2	2	3	0	6	17	25	21	10	7	0	0	0	0	0	0	13	0
alignment.nex	Htg_limicola_JCM_13563_BR2_WP_008010692_Long	217	12	5.53	25	0	5	6	11	21	0	19	3	33	7	4	4	2	8	7	21	12	9	8	0	0	0	0	0	0	12	0
alignment.nex	Htg_thermotolerans_DSM_11522_BR2_WP_006648025	217	20	9.217	22	0	6	6	12	22	0	14	3	31	7	3	4	2	10	5	20	15	7	8	0	0	0	0	0	0	20	0
alignment.nex	Htg_thermotolerans_HR_WP_006649569	217	13	5.991	31	2	6	4	10	15	1	9	1	39	3	2	4	1	7	13	11	28	8	9	0	0	0	0	0	0	13	0
alignment.nex	Nab_magadii_DSM_3394_HR_YP_003480703_ID_to_WP_004215218	217	13	5.991	15	2	4	5	11	14	0	19	5	30	8	2	3	0	7	13	27	22	10	7	0	0	0	0	0	0	13	0
alignment.nex	Nab_magadii_HR_YP_003480703_ID_to_WP_004215218	217	13	5.991	15	2	4	5	11	14	0	19	5	30	8	2	3	0	7	13	27	22	10	7	0	0	0	0	0	0	13	0
alignment.nex	Natrialba_aegyptia_00533_WP_006664762_Long	217	16	7.373	29	3	2	6	8	21	0	9	3	33	4	2	2	2	12	11	19	22	4	9	0	0	0	0	0	0	16	0
alignment.nex	Natrialba_aegyptia_01253_WP_006665423	217	21	9.677	24	2	3	3	9	24	0	11	2	37	6	1	5	1	10	10	11	24	5	8	0	0	0	0	0	0	21	0
alignment.nex	Natrialba_asiatica_02338_WP_006110312	217	16	7.373	29	3	2	5	8	23	0	9	3	34	3	2	2	2	12	10	20	21	4	9	0	0	0	0	0	0	16	0
alignment.nex	Natrialba_asiatica_03033_WP_006111021	217	21	9.677	26	2	3	3	9	23	0	10	2	37	5	1	6	1	10	10	11	24	5	8	0	0	0	0	0	0	21	0
alignment.nex	Natrialba_chahannoensis_01006_WP_006169622	217	16	7.373	27	3	2	7	9	22	0	7	1	32	5	2	2	3	9	13	19	25	5	8	0	0	0	0	0	0	16	0
alignment.nex	Natrialba_chahannoensis_03083_WP_006166452	217	20	9.217	32	1	2	6	10	23	1	9	2	39	4	0	3	1	7	12	9	24	4	8	0	0	0	0	0	0	20	0
alignment.nex	Natrialba_hulunbeirensis_00969_WP_006653176_Not_ID	217	20	9.217	33	1	2	6	11	25	1	12	2	37	6	0	3	1	7	10	8	20	4	8	0	0	0	0	0	0	20	0
alignment.nex	Natrialba_hulunbeirensis_01634_WP_006653777	217	16	7.373	27	1	2	5	8	28	1	6	1	44	4	2	2	4	10	10	19	19	3	5	0	0	0	0	0	0	16	0
alignment.nex	Natrialba_hulunbeirensis_01636_WP_006653779	217	16	7.373	25	1	2	4	7	24	0	7	0	37	6	2	1	4	11	14	20	24	5	7	0	0	0	0	0	0	16	0
alignment.nex	Natrialba_magadii_01873_WP_004215682	217	20	9.217	28	1	5	3	14	23	0	12	2	32	4	2	3	3	6	9	11	27	4	8	0	0	0	0	0	0	20	0
alignment.nex	Natrialba_magadii_03053_WP_004267173	217	16	7.373	31	1	1	4	10	29	1	5	1	38	4	2	2	2	10	10	17	25	3	5	0	0	0	0	0	0	16	0
alignment.nex	Natrialba_magadii_03055_WP_004267171	217	16	7.373	25	2	4	5	8	25	0	8	1	36	7	2	1	3	10	13	16	22	5	8	0	0	0	0	0	0	16	0
alignment.nex	Natrialba_magadii_DSM_3394_00584_WP_004215682	217	20	9.217	28	1	5	3	14	23	0	12	2	32	4	2	3	3	6	9	11	27	4	8	0	0	0	0	0	0	20	0
alignment.nex	Natrialba_magadii_DSM_3394_01352_WP_004267171	217	16	7.373	25	2	4	5	8	25	0	8	1	36	7	2	1	3	10	13	16	22	5	8	0	0	0	0	0	0	16	0
alignment.nex	Natrialba_magadii_DSM_3394_01354_WP_004267173	217	16	7.373	31	1	1	4	10	29	1	5	1	38	4	2	2	2	10	10	17	25	3	5	0	0	0	0	0	0	16	0
alignment.nex	Natrialba_taiwanensis_02234_WP_006826484	217	16	7.373	29	3	2	6	8	22	0	10	3	33	4	2	2	2	11	10	20	20	5	9	0	0	0	0	0	0	16	0
alignment.nex	Natrialba_taiwanensis_02917_WP_006827094	217	21	9.677	23	3	3	3	9	24	0	9	2	38	6	0	5	1	10	8	14	25	5	8	0	0	0	0	0	0	21	0
alignment.nex	Natronobacterium_gregoryi_00694_WP_005579638	217	16	7.373	24	2	4	2	12	23	1	3	2	35	5	1	2	5	7	14	15	33	5	6	0	0	0	0	0	0	16	0
