Alignment_name	Taxon_name	Sequence_length	Undetermined_characters	Missing_percent	A	C	D	E	F	G	H	I	K	L	M	N	P	Q	R	S	T	V	W	Y	B	J	Z	X	.	*	-	?
alignment.nex	Danio	1806035	329439	18.241	97137	31350	80335	107212	57899	82933	39441	71365	92794	154497	36619	55780	69874	71196	83195	109893	75336	97544	18051	44145	0	0	0	0	0	0	5481	323958
alignment.nex	Dasypus	1806035	586713	32.486	79328	25207	63787	90594	48807	67227	32413	62824	80818	128002	28202	47722	59296	58359	65920	88334	62082	78071	14783	37546	0	0	0	0	0	0	4229	582484
alignment.nex	Echinops	1806035	472489	26.162	89666	27644	69391	97522	53038	74938	36262	65815	85481	141391	30905	49939	65471	64863	73441	96425	68017	86540	16437	40360	0	0	0	0	0	0	4122	468367
alignment.nex	Emu	1806035	691938	38.313	74524	22595	59429	85522	43622	63165	28285	58005	76920	112848	26916	43975	51729	52268	60129	76539	56445	72454	13633	35094	0	0	0	0	0	0	688	691250
alignment.nex	Erinaceus	1806035	559170	30.961	81553	25650	65133	91942	49698	68914	33346	62871	81609	131647	28803	48128	61167	60349	68252	90647	64029	79840	15434	37853	0	0	0	0	0	0	3871	555299
alignment.nex	Ficedula	1806035	105969	5.867	112387	35833	88582	127454	67489	94640	44298	86582	113693	176105	40181	66251	81904	81574	91888	122647	85417	109607	20882	52652	0	0	0	0	0	0	1484	104485
alignment.nex	Gadus	1806035	335487	18.576	102297	30904	80033	104297	56926	88776	39681	64761	86692	156570	37661	52059	70552	69918	86304	105064	74671	100878	18290	44214	0	0	0	0	0	0	6194	329293
alignment.nex	Gallus	1806035	153544	8.502	108194	34900	86521	123766	65567	90795	42924	85820	111883	169798	39228	65853	78478	78523	88533	118894	83836	106589	20319	52070	0	0	0	0	0	0	1267	152277
alignment.nex	Gasterosteus	1806035	270666	14.987	106141	32316	83831	109733	59500	90343	41408	68805	93094	160748	38120	55834	73660	72668	89871	112509	78189	104576	18752	45271	0	0	0	0	0	0	5419	265247
alignment.nex	Gecko	1806035	1446233	80.078	23146	8084	18772	26436	14603	20573	9743	19046	24161	36368	8852	14365	17002	16873	19091	25286	18387	23113	4361	11540	0	0	0	0	0	0	405	1445828
alignment.nex	Human	1806035	12319	0.682	117696	37013	94050	133305	71612	100242	47679	91631	118169	187850	41659	69470	87074	86009	97790	128722	90986	115485	22174	55100	0	0	0	0	0	0	1675	10644
alignment.nex	ICH	1806035	511549	28.324	82907	26929	68777	97602	51402	70789	33815	69580	88383	133484	32134	51788	59356	62267	68265	92531	66255	81872	15738	40612	0	0	0	0	0	0	1829	509720
alignment.nex	Ictalurus	1806035	1031120	57.093	50344	15702	42579	57978	31029	43654	20277	39460	52757	78019	20294	30503	35038	35396	42842	53414	40041	51517	9219	24852	0	0	0	0	0	0	2313	1028807
alignment.nex	Latimeria	1806035	203028	11.242	100688	33924	83158	119728	65144	87636	41518	84542	111040	164251	38730	65264	74842	76604	84021	114910	83107	103375	19588	50937	0	0	0	0	0	0	2741	200287
alignment.nex	Lepidosiren	1806035	910717	50.426	58217	17816	48379	67308	35426	50157	23045	48841	63434	88415	22243	35978	41370	41376	46369	61915	46959	58572	10592	28906	0	0	0	0	0	0	1619	909098
alignment.nex	Lepisosteus	1806035	129778	7.186	111824	35603	88249	123939	65883	95613	43593	81126	107452	173520	40043	62637	81322	80410	95242	122563	84788	110368	20580	51502	0	0	0	0	0	0	4363	125415
alignment.nex	Ler	1806035	268090	14.844	98520	31936	83789	111372	60514	85054	41098	83347	102631	157018	38487	64206	70899	73553	82110	107379	80059	98950	18790	48233	0	0	0	0	0	0	3930	264160
alignment.nex	Loxodonta	1806035	70517	3.905	113437	36025	90815	128208	69515	97168	46212	87888	113379	182035	39969	66860	84579	83532	94768	125000	88541	112564	21548	53475	0	0	0	0	0	0	2022	68495
alignment.nex	Macropus	1806035	487402	26.987	84172	27191	69028	97172	53040	73284	35430	68798	87383	137896	31249	52388	63878	63200	69733	95233	67812	84421	16282	41043	0	0	0	0	0	0	3914	483488
alignment.nex	Melopsittacus	1806035	308618	17.088	96719	31612	78452	111339	59819	82053	39206	78918	101793	153624	35947	60235	70777	71160	79009	107702	76617	96552	18372	47511	0	0	0	0	0	0	1169	307449
alignment.nex	Monodelphis	1806035	123186	6.821	106469	34866	87948	124247	67699	93596	44679	89305	112823	175764	39639	67752	81157	80598	89548	121328	86256	106155	20783	52237	0	0	0	0	0	0	1860	121326
alignment.nex	Mus	1806035	36667	2.03	117106	36829	93102	130840	70444	98978	47296	87596	114702	186155	40932	66577	86137	85342	97446	128839	89942	115327	21846	53932	0	0	0	0	0	0	2031	34636
alignment.nex	Oreochromis	1806035	247629	13.711	104073	32834	83948	113404	60303	88590	41488	74049	98012	162485	38619	58391	74916	74814	87958	114130	80853	103181	19076	47282	0	0	0	0	0	0	5285	242344
alignment.nex	Ornithorhynchus	1806035	489852	27.123	87164	26888	68259	96704	52597	76016	34510	65295	86006	137457	29936	50526	66058	62346	74115	94597	66591	85318	16341	39459	0	0	0	0	0	0	1816	488036
alignment.nex	Oryzias	1806035	334630	18.528	99274	31248	78805	105577	58864	84004	39581	68417	91563	155396	36394	54235	70491	70608	83783	108695	74427	98485	18110	43448	0	0	0	0	0	0	5309	329321
alignment.nex	Osteoglossum	1806035	415404	23.001	94895	29471	74069	101607	54248	80036	37079	64265	85301	146026	34504	50082	67451	66422	80443	100968	70253	94225	17197	42089	0	0	0	0	0	0	4159	411245
alignment.nex	Ostrich	1806035	191304	10.592	106328	33312	84826	121667	63633	88400	41885	83508	109637	166603	38387	64618	76297	77109	86752	115475	82236	103607	19699	50752	0	0	0	0	0	0	1005	190299
alignment.nex	Pelodiscus	1806035	163449	9.05	104388	34571	85706	122313	65270	90394	43100	88086	112054	168768	39932	66956	77767	78461	86115	117708	84671	104226	20242	51858	0	0	0	0	0	0	1269	162180
alignment.nex	Polypterus	1806035	329762	18.259	93021	30762	79482	108658	59286	81135	38634	79462	100967	150841	36203	60058	68617	69827	77843	107115	75594	94947	17824	45997	0	0	0	0	0	0	3645	326117
alignment.nex	Protopterus	1806035	509713	28.223	82820	26724	69934	96058	52244	71473	33851	70010	90021	130242	31937	52428	60309	59955	67207	91739	67510	84884	15560	41416	0	0	0	0	0	0	2499	507214
alignment.nex	Rana	1806035	720500	39.894	69247	20595	60512	84055	41132	59190	27737	57057	77958	109015	27123	44561	50431	52188	58392	76949	55448	68728	12153	33064	0	0	0	0	0	0	2825	717675
alignment.nex	Sarcophilus	1806035	182092	10.082	101953	33481	84657	120549	65542	90073	42848	86626	109998	169125	38302	65769	78336	77767	85826	117349	82963	102180	20071	50528	0	0	0	0	0	0	1793	180299
alignment.nex	Sca	1806035	297919	16.496	96206	31098	81613	110231	59490	83300	39546	81476	101584	153947	37505	62737	69618	72104	80542	105704	78571	97030	18335	47479	0	0	0	0	0	0	3595	294324
alignment.nex	Sparrow	1806035	277641	15.373	103258	31913	79770	114555	60574	85514	40088	76887	100678	159625	35860	58691	73634	72913	84254	109416	75892	99150	18844	46878	0	0	0	0	0	0	1321	276320
alignment.nex	Sphenodon	1806035	1149721	63.66	44950	12358	35707	50525	25401	38644	16258	34023	45805	65285	16593	25450	30932	30529	35901	43544	32977	43054	7741	20637	0	0	0	0	0	0	438	1149283
alignment.nex	TGE	1806035	280009	15.504	100096	31615	80217	114172	60082	84422	39837	79652	103476	157355	36667	60807	72406	73318	81339	107982	78059	97911	18736	47877	0	0	0	0	0	0	1072	278937
alignment.nex	Taeniopygia	1806035	174898	9.684	107462	34484	84828	121856	64854	90291	42763	83915	109277	168577	38632	64325	78031	78173	87742	117613	82185	105274	20062	50793	0	0	0	0	0	0	1836	173062
alignment.nex	Takifugu	1806035	288483	15.973	101019	32556	81709	108545	59581	86561	41446	71818	93904	159881	37720	56872	72207	72956	86508	111323	77761	101163	18636	45386	0	0	0	0	0	0	5559	282924
alignment.nex	Trachemys	1806035	179938	9.963	104837	33729	85400	122251	64121	89594	42420	86179	110700	167188	39261	65698	76360	78322	86222	115225	83516	103990	19720	51364	0	0	0	0	0	0	949	178989
alignment.nex	XGLY	1806035	467921	25.909	85891	27491	73289	98577	53566	74745	35368	70507	90584	135490	33215	53470	63460	62091	71330	95635	69056	86399	16183	41767	0	0	0	0	0	0	2124	465797
alignment.nex	Xenopus	1806035	155233	8.595	103515	35539	87583	119858	65871	90527	43740	88030	111089	169345	40100	68174	77931	78462	86582	122534	84604	104965	20096	52257	0	0	0	0	0	0	4066	151167
alignment.nex	Xiphophorus	1806035	256712	14.214	104286	32702	83845	111600	60855	88534	41064	72155	96168	162833	38101	57667	74402	74564	88772	114459	78890	103417	18959	46050	0	0	0	0	0	0	5491	251221
alignment.nex	YBK	1806035	294400	16.301	96883	32130	78228	112660	60935	82429	40227	82621	102977	157957	35956	62038	70366	72517	78677	107688	76502	94522	18594	47728	0	0	0	0	0	0	1865	292535
alignment.nex	falco	1806035	536988	29.733	83592	25643	67084	96189	49867	69005	33003	65710	87349	130770	30712	50310	60262	61279	68081	89559	64354	81881	15096	39301	0	0	0	0	0	0	938	536050
alignment.nex	frog	1806035	589693	32.651	77424	24456	66853	90098	47912	67828	31305	64193	83369	123276	29895	49167	57440	57112	65204	87291	62122	78677	14642	38078	0	0	0	0	0	0	2922	586771
alignment.nex	pigeon	1806035	267121	14.79	102157	31590	81340	115918	60349	85437	40078	78679	103876	157831	36454	61081	73874	73391	83686	108864	78218	99524	18613	47954	0	0	0	0	0	0	1145	265976
alignment.nex	python	1806035	277105	15.343	98053	31789	79576	114591	61367	83076	40332	82560	104461	159124	36377	62432	71860	73663	80035	109119	77689	96118	18650	48058	0	0	0	0	0	0	1915	275190
alignment.nex	skink	1806035	176012	9.746	104368	33564	86275	120926	65090	89838	43157	86176	110457	168990	39532	66089	76793	77848	85758	116300	83643	104198	19893	51128	0	0	0	0	0	0	1971	174041
